"X","Y","OBJECTID","EVENT_UNIQUE_ID","REPORT_DATE","OCC_DATE","REPORT_YEAR","REPORT_MONTH","REPORT_DAY","REPORT_DOY","REPORT_DOW","REPORT_HOUR","OCC_YEAR","OCC_MONTH","OCC_DAY","OCC_DOY","OCC_DOW","OCC_HOUR","DIVISION","LOCATION_TYPE","PREMISES_TYPE","UCR_CODE","UCR_EXT","OFFENCE","MCI_CATEGORY","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","LONG_WGS84","LAT_WGS84"
-8848909.29167622,5422927.14903482,395712,"GO-20241365601","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",2,2024,"June",23,175,"Sunday    ",2,"D31","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","154","Oakdale-Beverley Heights (154)","026","Downsview-Roding-CFB (26)",-79.4911046451337,43.7246344464395
-8835335.59175643,5429257.44198053,395713,"GO-20241372089","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",22,2024,"June",23,175,"Sunday    ",22,"D33","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","040","St.Andrew-Windfields (40)","040","St.Andrew-Windfields (40)",-79.3691700239082,43.7657156958658
-8828540.44710298,5434566.13665699,395714,"GO-20241371775","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",21,2024,"June",23,175,"Sunday    ",21,"D42","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","148","East L'Amoreaux (148)","117","L'Amoreaux (117)",-79.3081282010861,43.8001454173855
-8819737.43869402,5427767.33526643,395715,"GO-20241367432","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",11,2024,"June",22,174,"Saturday  ",22,"D43","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","141","Golfdale-Cedarbrae-Woburn (141)","137","Woburn (137)",-79.2290494305568,43.756047993704
-8855710.23195633,5429785.86743674,395716,"GO-20241365955","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",4,2024,"June",23,175,"Sunday    ",4,"D31","Bar / Restaurant","Commercial",1420,100,"Assault With Weapon","Assault","021","Humber Summit (21)","021","Humber Summit (21)",-79.5521985308502,43.769143706239
-8837250.73450243,5412696.0938896,395717,"GO-20241367836","2024/06/23 05:00:00+00","2023/02/26 05:00:00+00",2024,"June",23,175,"Sunday    ",12,2023,"February",26,57,"Sunday    ",0,"D52","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","170","Yonge-Bay Corridor (170)","076","Bay Street Corridor (76)",-79.3863740443772,43.6581790972829
-8852200.98297022,5427876.69824124,395719,"GO-20241366077","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",7,2024,"June",23,175,"Sunday    ",5,"D31","Single Home, House (Attach Garage, Cottage, Mobile)","House",1420,100,"Assault With Weapon","Assault","025","Glenfield-Jane Heights (25)","025","Glenfield-Jane Heights (25)",-79.5206744113512,43.7567575864424
-8825134.72490935,5419699.64800424,395720,"GO-20241367886","2024/06/23 05:00:00+00","2020/10/01 05:00:00+00",2024,"June",23,175,"Sunday    ",10,2020,"October",1,275,"Thursday  ",10,"D41","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","121","Oakridge (121)","121","Oakridge (121)",-79.2775340776117,43.7036783118455
-8852200.98297022,5427876.69824124,395721,"GO-20241366077","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",7,2024,"June",23,175,"Sunday    ",5,"D31","Single Home, House (Attach Garage, Cottage, Mobile)","House",1420,100,"Assault With Weapon","Assault","025","Glenfield-Jane Heights (25)","025","Glenfield-Jane Heights (25)",-79.5206744113512,43.7567575864424
-8840500.39589816,5431423.23201975,395722,"GO-20241366385","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",7,2024,"June",23,175,"Sunday    ",7,"D32","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","050","Newtonbrook East (50)","050","Newtonbrook East (50)",-79.4155662486542,43.7797643963348
-8837001.71313548,5413576.28039602,395723,"GO-20241366462","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",7,2024,"June",23,175,"Sunday    ",7,"D52","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","169","Bay-Cloverhill (169)","076","Bay Street Corridor (76)",-79.3841370470296,43.6638992030029
-8818011.02322785,5435515.33674456,395724,"GO-20241370813","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",19,2024,"June",22,174,"Saturday  ",18,"D42","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","146","Malvern East (146)","132","Malvern (132)",-79.213540776678,43.8062993968603
-8857716.38128035,5423222.10948883,395725,"GO-20241366032","2024/06/23 05:00:00+00","2024/06/19 05:00:00+00",2024,"June",23,175,"Sunday    ",9,2024,"June",19,171,"Wednesday ",12,"D23","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","004","Rexdale-Kipling (4)","004","Rexdale-Kipling (4)",-79.5702200765925,43.7265492563804
-8813726.93915622,5433657.01554619,395726,"GO-20241370637","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",18,2024,"June",23,175,"Sunday    ",18,"D43","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","134","Highland Creek (134)","134","Highland Creek (134)",-79.1750561946752,43.7942506880935
-8838788.34498776,5411966.01586916,395727,"GO-20241370340","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",18,2024,"June",23,175,"Sunday    ",18,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","078","Kensington-Chinatown (78)","078","Kensington-Chinatown (78)",-79.4001866344136,43.6534340937184
-8818359.10925681,5429129.15037131,395728,"GO-20241368186","2024/06/23 05:00:00+00","2024/04/27 05:00:00+00",2024,"June",23,175,"Sunday    ",13,2024,"April",27,118,"Saturday  ",0,"D43","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","141","Golfdale-Cedarbrae-Woburn (141)","137","Woburn (137)",-79.2166676867196,43.7648834105356
-8811021.61415178,5432611.90240392,395729,"GO-20241366216","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",6,2024,"June",23,175,"Sunday    ",6,"D43","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","133","Centennial Scarborough (133)","133","Centennial Scarborough (133)",-79.1507538465305,43.7874734703077
-8848909.29167622,5422927.14903482,395730,"GO-20241365601","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",2,2024,"June",23,175,"Sunday    ",2,"D31","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","154","Oakdale-Beverley Heights (154)","026","Downsview-Roding-CFB (26)",-79.4911046451337,43.7246344464395
-8835013.13626099,5412992.74219224,395731,"GO-20241370710","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",18,2024,"June",23,175,"Sunday    ",18,"D51","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","072","Regent Park (72)","072","Regent Park (72)",-79.3662733574343,43.6601069992107
-8848709.29285267,5405866.84327978,395732,"GO-20241365779","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",3,2024,"June",23,175,"Sunday    ",3,"D22","Bar / Restaurant","Commercial",1420,110,"Assault Bodily Harm","Assault","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.4893080250159,43.6137790344561
-8843488.0074277,5415489.68085493,395733,"GO-20241365481","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",1,2024,"June",23,175,"Sunday    ",1,"D13","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","092","Corso Italia-Davenport (92)","092","Corso Italia-Davenport (92)",-79.442404420163,43.6763320205392
-8841784.90871943,5410286.47089473,395734,"GO-20241365548","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",2,2024,"June",23,175,"Sunday    ",2,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","084","Little Portugal (84)","084","Little Portugal (84)",-79.427105224297,43.642516787878
-8838579.80027822,5420171.23898739,395735,"GO-20241355274","2024/06/23 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",23,175,"Sunday    ",9,2024,"June",21,173,"Friday    ",18,"D53","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","100","Yonge-Eglinton (100)","100","Yonge-Eglinton (100)",-79.3983132447477,43.7067408049577
-8851659.93005862,5405605.58336524,395736,"GO-20241367777","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",12,2024,"June",23,175,"Sunday    ",12,"D22","Jails / Detention Centres","Other",1430,100,"Assault","Assault","160","Mimico-Queensway (160)","017","Mimico (includes Humber Bay Shores) (17)",-79.5158140495646,43.6120798127361
-8841784.90871943,5410286.47089473,395737,"GO-20241365548","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",2,2024,"June",23,175,"Sunday    ",2,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","084","Little Portugal (84)","084","Little Portugal (84)",-79.427105224297,43.642516787878
-8836915.44053011,5413287.9381752,395738,"GO-20241365884","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",11,2024,"June",23,175,"Sunday    ",3,"D51","Pharmacy","Other",1420,100,"Assault With Weapon","Assault","167","Church-Wellesley (167)","075","Church-Yonge Corridor (75)",-79.3833620466633,43.6620254011292
-8818964.38438638,5424431.90213642,395739,"GO-20241365727","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",2,2024,"June",23,175,"Sunday    ",2,"D43","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1420,100,"Assault With Weapon","Assault","139","Scarborough Village (139)","139","Scarborough Village (139)",-79.2221049658162,43.7344022893596
-8838532.63398734,5414400.1015032,395740,"GO-20241368894","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",14,2024,"June",23,175,"Sunday    ",3,"D53","Bar / Restaurant","Commercial",2120,200,"B&E","Break and Enter","095","Annex (95)","095","Annex (95)",-79.3978895427986,43.6692525106486
-8826338.30935138,5417782.17767879,395741,"GO-20241371572","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",21,2024,"June",23,175,"Sunday    ",9,"D41","Gas Station (Self, Full, Attached Convenience)","Commercial",1430,100,"Assault","Assault","121","Oakridge (121)","121","Oakridge (121)",-79.2883460613379,43.6912247252453
-8819771.04649357,5427900.83513975,395742,"GO-20241370950","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",19,2024,"June",22,174,"Saturday  ",18,"D43","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","141","Golfdale-Cedarbrae-Woburn (141)","137","Woburn (137)",-79.2293513351345,43.7569141949464
-8828540.44710298,5434566.13665699,395743,"GO-20241367883","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",12,2024,"June",23,175,"Sunday    ",11,"D42","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","148","East L'Amoreaux (148)","117","L'Amoreaux (117)",-79.3081282010861,43.8001454173855
-8854982.97192685,5422407.39177165,395744,"GO-20241366564","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",8,2024,"June",23,175,"Sunday    ",5,"D23","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1450,120,"Discharge Firearm With Intent","Assault","005","Elms-Old Rexdale (5)","005","Elms-Old Rexdale (5)",-79.545665443168,43.7212601616078
-8841254.53836014,5411976.17116778,395745,"GO-20241366781","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",9,2024,"June",22,174,"Saturday  ",13,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","081","Trinity-Bellwoods (81)","081","Trinity-Bellwoods (81)",-79.4223408258851,43.6535000989533
-8845623.71215623,5418397.09484837,395746,"GO-20241371309","2024/06/23 05:00:00+00","2024/05/08 05:00:00+00",2024,"June",23,175,"Sunday    ",20,2024,"May",8,129,"Wednesday ",15,"D13","Single Home, House (Attach Garage, Cottage, Mobile)","House",2130,210,"Theft Over","Theft Over","108","Briar Hill-Belgravia (108)","108","Briar Hill-Belgravia (108)",-79.4615897816051,43.695218770633
-8847884.11942736,5418921.17067044,395747,"GO-20241367110","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",10,2024,"June",23,175,"Sunday    ",3,"D12","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","030","Brookhaven-Amesbury (30)","030","Brookhaven-Amesbury (30)",-79.4818953662688,43.6986225686243
-8849287.40046052,5419253.77089842,395748,"GO-20241367260","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",10,2024,"June",23,175,"Sunday    ",0,"D12","Single Home, House (Attach Garage, Cottage, Mobile)","House",2135,210,"Theft Of Motor Vehicle","Auto Theft","030","Brookhaven-Amesbury (30)","030","Brookhaven-Amesbury (30)",-79.4945012535411,43.7007826600042
-8816398.43706171,5434588.45044681,395749,"GO-20241367589","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",11,2024,"June",23,175,"Sunday    ",2,"D42","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","144","Morningside Heights (144)","131","Rouge (131)",-79.1990546685711,43.8002900921876
-8837476.74301368,5429638.10963011,395750,"GO-20241367093","2024/06/23 05:00:00+00","2024/03/23 05:00:00+00",2024,"June",23,175,"Sunday    ",10,2024,"March",23,83,"Saturday  ",4,"D33","Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg","Commercial",2120,200,"B&E","Break and Enter","052","Bayview Village (52)","052","Bayview Village (52)",-79.3884043127232,43.7681851891168
-8828540.44710298,5434566.13665699,395751,"GO-20241367883","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",12,2024,"June",23,175,"Sunday    ",11,"D42","Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)","Other",1430,100,"Assault","Assault","148","East L'Amoreaux (148)","117","L'Amoreaux (117)",-79.3081282010861,43.8001454173855
-8835672.32564636,5414151.2066824,395752,"GO-20241366828","2024/06/23 05:00:00+00","2024/05/17 05:00:00+00",2024,"June",23,175,"Sunday    ",9,2024,"May",17,138,"Friday    ",9,"D51","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1610,220,"Robbery - Other","Robbery","074","North St.James Town (74)","074","North St.James Town (74)",-79.3721949563986,43.6676352069557
-8836168.99892787,5411894.534145,395753,"GO-20241370100","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",18,2024,"June",23,175,"Sunday    ",17,"D51","Religious Facilities (Synagogue, Church, Convent, Mosque)","Other",1460,100,"Assault Peace Officer","Assault","168","Downtown Yonge East (168)","075","Church-Yonge Corridor (75)",-79.3766566481052,43.6529694920731
-8831860.71188387,5426571.08986677,395754,"GO-20241367700","2024/06/23 05:00:00+00","2024/06/21 05:00:00+00",2024,"June",23,175,"Sunday    ",11,2024,"June",21,173,"Friday    ",17,"D33","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","149","Parkwoods-O'Connor Hills (149)","045","Parkwoods-Donalda (45)",-79.3379546471993,43.7482857122481
-8818011.02322785,5435515.33674456,395755,"GO-20241370813","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",19,2024,"June",22,174,"Saturday  ",18,"D42","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","146","Malvern East (146)","132","Malvern (132)",-79.213540776678,43.8062993968603
-8832626.43814074,5413939.70158691,395756,"GO-20241366844","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",9,2024,"June",23,175,"Sunday    ",1,"D55","Single Home, House (Attach Garage, Cottage, Mobile)","House",2120,200,"B&E","Break and Enter","070","South Riverdale (70)","070","South Riverdale (70)",-79.3448332825304,43.6662608250068
-8855390.77184574,5423337.17698402,395757,"GO-20241368206","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",13,2024,"June",22,174,"Saturday  ",13,"D23","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","005","Elms-Old Rexdale (5)","005","Elms-Old Rexdale (5)",-79.5493287722058,43.7272962290426
-8834168.44485541,5413350.05926252,395758,"GO-20241368085","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",14,2024,"June",22,174,"Saturday  ",12,"D51","Apartment (Rooming House, Condo)","Apartment",2120,200,"B&E","Break and Enter","072","Regent Park (72)","072","Regent Park (72)",-79.3586853645459,43.6624291015328
-8854447.08479623,5406475.11348414,395759,"GO-20241370440","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",18,2024,"June",23,175,"Sunday    ",18,"D22","Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)","Commercial",1610,100,"Robbery With Weapon","Robbery","159","Etobicoke City Centre (159)","014","Islington-City Centre West (14)",-79.5408514872457,43.6177350060412
-8830298.14713092,5434440.15725998,395760,"GO-20241369648","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",16,2024,"June",23,175,"Sunday    ",16,"D42","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","147","L'Amoreaux West (147)","117","L'Amoreaux (117)",-79.3239178890653,43.7993286033782
-8829017.1368661,5432253.57319684,395761,"GO-20241370215","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",17,2024,"June",23,175,"Sunday    ",2,"D42","Apartment (Rooming House, Condo)","Apartment",1430,100,"Assault","Assault","118","Tam O'Shanter-Sullivan (118)","118","Tam O'Shanter-Sullivan (118)",-79.3124103778847,43.7851496454104
-8848303.86593137,5414284.57746957,395762,"GO-20241368156","2024/06/23 05:00:00+00","2024/06/22 05:00:00+00",2024,"June",23,175,"Sunday    ",13,2024,"June",22,174,"Saturday  ",16,"D12","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",2135,210,"Theft Of Motor Vehicle","Auto Theft","111","Rockcliffe-Smythe (111)","111","Rockcliffe-Smythe (111)",-79.4856660126667,43.668501847715
-8820070.3554386,5425761.29420141,395763,"GO-20241366788","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",9,2024,"June",23,175,"Sunday    ",9,"D43","Parking Lots (Apt., Commercial Or Non-Commercial)","Outside",1420,100,"Assault With Weapon","Assault","138","Eglinton East (138)","138","Eglinton East (138)",-79.2320400725878,43.7430304812738
-8856937.1448448,5411844.99643234,395764,"GO-20241366539","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",8,2024,"June",23,175,"Sunday    ",8,"D22","Single Home, House (Attach Garage, Cottage, Mobile)","House",1430,100,"Assault","Assault","158","Islington (158)","014","Islington-City Centre West (14)",-79.5632200772619,43.6526475149495
-8840941.60825089,5411371.74916991,395765,"GO-20241366151","2024/06/23 05:00:00+00","2024/06/23 05:00:00+00",2024,"June",23,175,"Sunday    ",5,2024,"June",23,175,"Sunday    ",5,"D14","Streets, Roads, Highways (Bicycle Path, Private Road)","Outside",1430,100,"Assault","Assault","081","Trinity-Bellwoods (81)","081","Trinity-Bellwoods (81)",-79.4195297268221,43.6495714941364
